Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
169;;laauraavivaas;23.12.17 10:42:12;1;@susatallada03  morim??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17923169236057456
170;;susatallada;23.12.17 10:42:29;0;@_laaurss_ tepinta????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897315539084565
171;;hannahbjorkenvall;23.12.17 11:00:14;0;@katjamarsjaa what?!!! omg!!!!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915205772023724
172;;mikaelaisacat;23.12.17 11:41:33;0;??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17899681612126607
173;;missb164;23.12.17 12:48:15;0;@monstermitch8 ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17885420176175235
174;;__hannahferguson;23.12.17 12:56:46;0;I love it!??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17857295443207546
175;;shelbymrunyon;23.12.17 13:39:19;0;@b_squared007 @emnicole16 Just incase y'all didn't already know...??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884442656171024
176;;mayrappazz;23.12.17 13:58:04;0;Aí meu Deus!!!! Vai ser maravilhoso @marianapazmakeupartist . Assiste o trailer completo.;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914247254059662
177;;hel_syh;23.12.17 14:14:31;2;Where is Donna?????!?!??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887933222146477
178;;nachajonov;23.12.17 14:17:52;0;@jonovis AAAH ME EMOCIONÉ DEMASIADO LLEVAME ????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914349437021382
179;;edelg95;23.12.17 14:25:25;0;@grainne_marie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914546036058000
180;;b_squared007;23.12.17 14:30:47;1;@shelbymrunyon I thought I seen this but hadn’t got a chance to look at. I wander if it could be as good as the first;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897416510082216
181;;shelbymrunyon;23.12.17 14:31:30;0;@b_squared007 I think the trailer looks pretty good!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17891292631188758
182;;mp.gonzales;23.12.17 14:35:43;0;@romina_rd @llon.a;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17874431860198271
183;;b_squared007;23.12.17 14:41:22;1;@shelbymrunyon it does. Seems like they used a lot of same music.;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888711215147577
184;;shelbymrunyon;23.12.17 14:45:33;0;@b_squared007 Yea, which makes sense. I'm excited for it.;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884564255168548
185;;greonlandia;23.12.17 15:28:47;0;@alice_gira figataaaaaa??????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887338025178785
186;;matyjanicek;23.12.17 15:29:58;0;Cant wait!! ?????? Czech Republic ??????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884826266168240
187;;irene_rogue;23.12.17 15:58:41;0;@mccartney_artist ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884349575173815
188;;isahtjee;23.12.17 16:05:40;0;@donnajongbloed serieus zoek de trailer op het is te leuk;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17905964044078298
189;;cyrine.cherif;23.12.17 16:06:44;0;@lindou_ba;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888041273188398
190;;b_squared007;23.12.17 16:12:52;1;@shelbymrunyon me too.;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888272981151630
191;;its_alexiaaah;23.12.17 17:02:35;1;@misskellzz it’s happening!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914389925014650
192;;daisytoppingg;23.12.17 17:17:22;1;Just wondering, if Donna is dead (which she better not be) how could she of died and yet her mother is alive ?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901797197100959
193;;anita_moody29;23.12.17 17:58:12;0;@irene_rogue jojojo ya tenemos una segunda pelicula que ver 193928491147193910 veces;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914519480046144
194;;toni_maaa;23.12.17 18:01:47;0;@silvia.maass;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901489298104844
195;;emmadixson_;23.12.17 18:11:26;0;@jah_iina;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17908969201071106
196;;mmkprivatt;23.12.17 18:43:24;1;@maikensjohansen @marenhusebo eg klare sje venta;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887957873147070
197;;jah_iina;23.12.17 19:05:03;1;@emmadixson_ je pleure de joie actuellement;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914635673041048
198;;jah_iina;23.12.17 19:06:01;1;@emmadixson_ 20 juillet on fait la queue au ciné !;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17908580425068182
199;;lisade_cato;23.12.17 19:10:21;1;@sandrynhagcl Mamma Mia 2 !!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914120027034412
200;;ladhenstrand;23.12.17 19:19:53;1;JAG FUCKING DÖR?????????????????? @linneadhenstrand;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915235952029762
201;;lorettasild;23.12.17 19:50:31;1;Can’t wait,favourite movie all the time!????????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17900528074127913
202;;natalieblonde1979;23.12.17 20:23:47;1;I can’t wait ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17885975620160607
203;;sofiurquidi24;23.12.17 21:19:40;0;@juaninlainz alaaaaaaaaa lo acabo de ver voy a ser la persona mas feliz del mundo!!!!!!!!!!!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889388387184839
204;;johanna.rosenberger;23.12.17 21:57:36;2;ahhh ????? @karin.ig @vanafun @youmin_lee;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17913112189039121
205;;mollymcgowan;23.12.17 22:07:06;1;@dani_blaser;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914360024061007
206;;juaninlainz;23.12.17 22:07:08;1;Igual no voy al estreno nooo @sofiurquidi24;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17900100829125876
207;;anna.haney;23.12.17 22:08:13;2;@eliendevos02;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901717109105101
208;;dani_blaser;23.12.17 22:09:29;0;Ok yeah we’re seeing this @mollymcgowan;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17913616951041171
209;;ellendegysser;23.12.17 22:16:26;1;@majjarehnstam;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887437427161846
210;;emmadixson_;23.12.17 22:32:33;0;@jah_iina bien suuur!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855249491215605
211;;sofiurquidi24;23.12.17 22:48:48;0;@juaninlainz aunque no te guste el cine? jajajajajajajajaajja mira a ver si no;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17916936355013876
212;;juaninlainz;23.12.17 22:50:31;2;@sofiurquidi24 aun asi, esta es una excepcion muy seria;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17856183493201830
213;;rebecaa.ferreira;23.12.17 22:52:00;1;??????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897119387086950
214;;mervelka_1289;23.12.17 22:56:57;4;I want ORYGINAL DONNA!!!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890110136130270
215;;taaniyakarlsson;23.12.17 23:01:46;0;@neonlollo;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915870767030566
216;;biialiisboa;23.12.17 23:03:48;0;@rebecaavieira;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888459800184978
217;;fridagronborg;23.12.17 23:07:38;0;@naslundofficial;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889904786135836
218;;_wrauxy;23.12.17 23:21:43;3;WHERE IS DONNA!?!?!???????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914587538054360
219;;yilaing;23.12.17 23:34:21;0;@ysoalcala;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17885988043163404
220;;love_yourbody2;24.12.17 00:06:58;0;??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884392160173795
221;;faehochgemuth;24.12.17 01:23:55;0;@xenahuizinga;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914563367003905
222;;misskellzz;24.12.17 02:21:23;0;@its_alexiaaah yas kween!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17856038809201590
223;;vbna.f;24.12.17 02:53:04;1;Love it ????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17900154346124047
224;;maeve.murrayy;24.12.17 04:39:48;2;@claresullivan1328 we NEED to see this together!??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915334382037342
225;;rubis_abinader;24.12.17 06:11:29;2;@abinaderjulie @anastasie_najem;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915011174053013
226;;g.anne_sophie;24.12.17 08:04:43;7;Where is Donna? I can’t imagine Mamma Mia without Merryl Streep!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915513452062587
227;;sirihult;24.12.17 08:48:31;1;@alinaafritsche AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA JAG SKRIKER;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887986001155593
228;;alinaafritsche;24.12.17 09:28:32;1;@sirihult !!!!!!!??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855510338213506
229;;leeleeriot;24.12.17 09:37:33;1;I wanna see it! @fran_mich;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888835718153606
230;;parmis_.a;24.12.17 10:13:52;1;Yeeeeessss??????????????????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17854745449222827
231;;robertariela;24.12.17 11:21:32;3;Ok but...where is DONNA?????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890800775142628
232;;_ncabal96;24.12.17 11:28:49;1;@malmarcha94 ??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897237653091903
233;;tilly_gallagher14;24.12.17 12:24:52;0;@piper_carneyfisher WHAT THIS IS A LIFE CHANGER !!!!!!!, what is I die before I can see it;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17854847035222342
234;;samaverma;24.12.17 12:30:29;1;@ahaan.jain;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901342961114909
235;;sophi.e.s.r;24.12.17 12:58:26;1;@libreu ????????????????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17902064476111947
236;;youmin_lee;24.12.17 13:12:25;1;@johanna.rosenberger omg????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17911653451064661
237;;whosalfio;24.12.17 13:32:25;2;You better keep the Dynamos performing Super Trouper, best known as the best song of the album and the best scene of the movie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17909566732070207
238;;anastasie_najem;24.12.17 14:44:31;1;@rubis_abinader i am soo excited!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897211616093922
239;;jonovis;24.12.17 16:06:34;0;@nacha__jonov.a of course baby ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17902286299109787
240;;elien_de_vos_;24.12.17 16:25:43;0;@anna.haney ohmyy;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890155031135239
241;;elien_de_vos_;24.12.17 16:25:51;1;@anna.haney die moeten we echt zienn;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887989712177072
242;;hev.w;24.12.17 16:26:55;2;ok but wheres streep??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890958386139299
243;;anna.haney;24.12.17 17:22:48;2;Tiszo @eliendevos02;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17918775604040110
244;;ahaan.jain;24.12.17 18:07:15;1;Oooooo @samaverma;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914573159047085
245;;ahaan.jain;24.12.17 18:07:19;0;@aalya.malik;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17854866634216770
246;;orlaniamhxx;24.12.17 18:37:06;1;LOVE LOVE LOVE@M;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887577875181784
247;;sofia_julio;24.12.17 19:44:55;2;@isidorabonvallet;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897483491087784
248;;eleanorlmiller;24.12.17 19:46:44;0;IM IN LOVE;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17913872401006965
249;;aalya.malik;24.12.17 19:59:00;1;@ahaan.jain omg;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914409143031281
250;;jenimoraes89;24.12.17 20:12:36;1;@josianebermudes Mamma mia 2! ?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888972641178478
251;;josianebermudes;24.12.17 20:13:52;2;@jenimoraes89 vamos ter que voltar lá pra assistir o musical desse também kkkkkk???adoroooo;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901986533099368
252;;jenimoraes89;24.12.17 20:15:50;1;@josianebermudes uhuuul ótima ideia ????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897902435091040
253;;isidorabonvallet;24.12.17 20:47:06;0;@sofia_julio vay conmigo si o si ????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901516745104650
254;;jillerobben;24.12.17 21:55:48;1;@marleen_vanengelen;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17901517420119493
255;;marleen_vanengelen;24.12.17 22:01:19;0;@jillerobben oeeeh gaan we heen;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17899731046123358
256;;orgullomamiks;24.12.17 22:07:59;1;??Can't waaait !!! ???? @mammamiamovie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17902179130100286
257;;_robynelizabeth_;24.12.17 22:11:11;2;@harrietmay29 omg ?? so excited for this !!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17891241046137032
258;;jillerobben;24.12.17 22:19:24;1;@marleen_vanengelen ja xxxx;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914261351059358
259;;just_four_days;25.12.17 09:57:32;3;WE WANT ORIGINAL DONNA! WTF! ??????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888119186178929
260;;just_four_days;25.12.17 10:02:51;1;YES! She is the soul of this movie. Without her this movie will be a flop... Im very deapointed @mammamiamovie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855525599211704
261;;just_four_days;25.12.17 10:14:35;0;WHAT THE F***** YOU GUYS ARE DOING? WHERE IS DONNA? WHO WAS THE IDIOT THAT HAD THE '' GREAT '' IDEA TO KILL OFF DONNA? I'M VERY DISAPPOINTED... Not with my money, @mammamiamovie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855567527211044
262;;millystaniforth;25.12.17 12:28:19;1;@becky9583 I’m going to loose my voice box after this one;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914853821024555
263;;_vidal._.mateo_;25.12.17 12:31:02;1;No entendi;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17873795311194683
264;;becky9583;25.12.17 12:54:20;1;@milly.stf_ same hahaha;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17886945433161413
265;;andreateh__;25.12.17 14:34:49;1;@alyssateh_;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855579320213748
266;;rizkyapaulita.nasution;25.12.17 15:24:36;1;NOOOO!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17928462721018005
267;;saila.uski;25.12.17 15:58:25;1;@aadahav;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17857432942203455
268;;esmeev93;25.12.17 19:38:16;1;?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897826997092134
269;;ann_fp00;25.12.17 21:11:08;1;Yaaaaaasssssss Mamma Mia 2!???????? @fozski;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17903355700099004
270;;zoe6799;25.12.17 21:11:48;1;@caitlyn.collins;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915847808039747
271;;caitlyn.collins;25.12.17 21:13:32;2;@zoe6799 im sooo ready;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17906717920072341
272;;fozski;25.12.17 21:20:05;1;Faran Mamma mia 2???!!!!!!!! ?????? @ann_fp00;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17886960397163419
273;;ann_fp00;25.12.17 21:23:02;1;Suuuuuu al juliol l’estreneen!!! Es la vida d la Donna abans d tenir la Sophie???????? @fozski;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914620073025798
274;;fozski;25.12.17 21:24:01;2;Dioooooooooos???????????? @ann_fp00;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17858054887201150
275;;alice_ludke;26.12.17 00:34:01;1;@bianquinhanunes;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17884942978175015
276;;biancanunes_valverde;26.12.17 00:34:59;1;Aaaah nao... to vendo cartas para julieta ? @alice_ludke;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915520766052831
277;;alice_ludke;26.12.17 00:36:26;1;@bianquinhanunes aaai vdd é q eu to mt com esse aqui na cabeça kkkkk;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890053631135501
278;;mftrigo;26.12.17 01:53:19;2;@pamelaanascimento  TRECO;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915809696010037
279;;ashelyd4;26.12.17 02:41:21;2;@kaylabscott;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888592775151944
280;;shir.amar;26.12.17 03:06:49;1;Look at this @amit_goldenberg6;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17900188855120517
281;;cameronmmoe;26.12.17 04:23:39;1;@hannah.cope05;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17916196477059048
282;;marynrose_designer;26.12.17 05:00:41;1;Lb;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915296648037274
283;;marynrose_designer;26.12.17 05:00:43;1;Fb;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17857126999206471
284;;kathdgray;26.12.17 06:44:03;1;@blossmayer;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890340149132602
285;;ranu.f.a.sh;26.12.17 13:44:12;1;Yessssssssssssssssssssssssssss;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914953151062695
286;;erdemb.ak;26.12.17 14:01:32;1;@bbukettellioglu ??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17891789464138551
287;;philineeebaak;26.12.17 15:20:39;1;@nikivandijk_;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889148972188439
288;;erdemb.ak;26.12.17 15:56:04;1;@bbukettellioglu kesinlikleee;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17856934168201265
289;;idfwqu;26.12.17 18:49:21;1;Ahahahahahaah;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915626144049447
290;;tristanduplessis_;26.12.17 20:29:48;1;@fathergeorge_;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914661170042826
291;;biankamor;26.12.17 20:46:15;1;@yessyvalentine37 ??????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915707591061234
292;;marvasfk;26.12.17 22:52:14;3;Where is Donna?????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914671760030005
293;;impaulasarah;26.12.17 23:12:58;1;@emmabontidean;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889179512179610
294;;behindthethinker;27.12.17 02:22:02;1;@halcyonpowe ????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17875277461198404
295;;lottaeffi;27.12.17 11:36:04;1;Donna is dead, far away or she just doesn't know that Sophie is pregnant? And where's Sky?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17914632877009635
296;;lottaeffi;27.12.17 11:37:06;1;And I love this so much already ?? I can't believe that the same cast is in this movie!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17874638881194658
297;;julia.lltz;27.12.17 17:20:14;1;@isi.px;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17909351461069223
298;;claramras;27.12.17 17:27:21;2;Xorei @mari.sales;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17875329217194004
299;;halcyonpowe;27.12.17 17:56:52;1;@behindthethinker ??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17900485474126792
300;;_hannahstephenss;27.12.17 20:08:28;2;Where’s Donna;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842032736232629
301;;jenaestagram;27.12.17 20:44:22;2;@upthewaterspout @madison__solo @paige_s.l_ @paige_7234;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915073907003795
302;;molly.see_x;27.12.17 21:26:11;2;@ameliamorgann_ I really shouldn't be allowed near this trailer I'm almost crying again????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17897916679092914
303;;saucysarahi;27.12.17 21:40:54;1;@belengallardobg;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889511690192601
304;;luciamisquitta;27.12.17 22:50:20;1;@izzymae_x way to excited for this !!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17874989197198533
305;;upthewaterspout;27.12.17 22:57:26;2;@jenaestagram ummm YES;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888783671146051
306;;megan711001;27.12.17 23:16:48;1;@hannahrobeerts I'm excited for summer for this;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17906633203075974
307;;ameliamorgann_;27.12.17 23:28:03;1;@molly.see_x that's it, i'm banning you????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842386676227483
308;;karlita_dguez;28.12.17 00:04:59;1;@juliuzd ????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915243245012814
309;;juliuzd;28.12.17 00:06:59;1;@karlita_dguez a poco no sabías?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889087601179371
310;;isabelle_mgx;28.12.17 00:52:11;1;Same omfgggggg ???????????? @luciamisquitta;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17916234262035492
311;;jenaestagram;28.12.17 00:56:54;1;@sarahcurtisl we should take the girls to this! Keilani loved the first one!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17858482675201648
312;;lauren.mx123;28.12.17 02:00:23;1;OMG  Yesssssss ????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889624352186541
313;;bethcumberland_;28.12.17 02:19:39;1;@kirsten_adams.x yesssss;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17916313411028740
314;;madison__solo;28.12.17 03:16:30;2;@jenaestagram IM. SO. EXCITED;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17902789132104314
315;;colgationnation;28.12.17 04:42:49;1;@elysiacolaco;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17874896002196457
316;;kirsten_adams.x;28.12.17 09:56:52;1;@bethcumberland_  wooooooo!!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842396828231056
317;;nadineansell;28.12.17 10:57:42;1;@nadmas72 I can’t cope!!!!;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887127839162921
318;;hera34;28.12.17 12:26:27;1;@claire_sku ????????????????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17856409723210779
319;;richardmadden_lilyjames_fans;28.12.17 12:32:14;0;Lils @lilyjamesofficial @lilyjamesofficial pls follow this is the @mammamiamovie official page ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915885437015943
320;;claire_sku;28.12.17 12:41:40;1;????????????????@hera34;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915117014062505
321;;hercloneways;28.12.17 14:48:51;0;Omg is actually will happend this summer { 2018 } ???????????????????????? i can't wait to watch;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17898446491095313
322;;sarahgallaghher;28.12.17 16:09:53;0;@clairegrady_;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17909901454064918
323;;amy.banimx;28.12.17 16:21:05;0;Where Donna #merylstreep @mammamiamovie;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842156327243091
324;;rosaelisa66;28.12.17 22:20:16;0;@yesi.214_ we have to see this with @__gaby.c ??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17855529577222369
325;;__gaby.c;28.12.17 22:21:32;0;@rosaelisa66 we do need to see this movie with @yesi.214_ ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842207954233030
326;;xx.yesie214;28.12.17 22:57:35;0;@__gaby.c Yessi hates this movie !@rosaelisa66;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17891040964137312
327;;andrreaacosta;29.12.17 00:57:56;0;@rsantana28;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888381521154856
328;;elinwikstromjohansson;29.12.17 07:39:30;0;@amandakhblomquist ??????;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17888224735154227
329;;julia.ericsson_;29.12.17 09:50:13;0;@xocissi_;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17842272310232227
330;;ellemiek_kx;29.12.17 10:58:53;0;@_sophie108_  dees gaan wij sws kijken!!!??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17887101922162117
331;;kayleighh.hayness;29.12.17 12:37:02;0;@dominicparkes;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17886955405161662
332;;densch1992;29.12.17 16:09:19;1;Am I the only one that think's maybe Donna isn't dead but sick? Like she got dementia or something?;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17889066058150889
333;;dominicparkes;29.12.17 16:44:41;0;@kayleighh.hayness I’m so fucking excited ??;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17915293981037691
334;;maddie_1219;29.12.17 20:17:51;1;I swear if Donna is dead I will riot;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17892027091137318
335;;vvalerryy;29.12.17 20:59:45;0;@ssydney.b we’re watching this together;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17890581607130043
336;;sydney_bannon;29.12.17 21:04:31;0;@vvalerryy omg actually tho;https://www.instagram.com/p/Bc9Sd2nHRRQ/?comment_id=17898504712093489
