Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
101;;_washburn_;06.10.18 20:21:49;2;@warrengino18 because some how a satirical take on dick chenney during the early 2000's equals down with a president that has only made this country safer. I mean he  litterally ending a war that started in the 1950s that no previous president even attempted. You guys are something else;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17982583117070935
102;;thepublicoffender;06.10.18 20:23:18;1;@raldawg55 pretty sure it says based on a true story. ???????;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17876495899300775
103;;raldawg55;06.10.18 20:24:53;2;Ok even worse what does that even mean;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17925550801202720
104;;macgordon7;06.10.18 20:52:35;2;"Lol...""true story.""";https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17958974944185451
105;;socalfreedomfighters;06.10.18 21:02:09;7;Dick chenney was a traitor who helped fund al queds and isis, hollywood only releases these type of movies to keep the agendas on track and have the masses believe their narrative, shame on all americans who dont know the realities behind the wars and conspiracies;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17888001169267870
106;;cdiggit;06.10.18 21:04:16;0;@richardcritt this is right up your alley;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17922975592221951
107;;mt_tundski;06.10.18 21:16:23;5;@lauren_camarae wonder if they have him shooting his friend in the face while bird hunting ??;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17964828019080155
108;;joshlock00;06.10.18 21:32:05;1;@case.the.joint;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17989551766055528
109;;jeanluree;06.10.18 21:35:23;1;@robwarrenscott ok this looks interesting and like LOOK at Christian bale ?? I didn’t even recognize him;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17912994877228168
110;;blake._.chill;06.10.18 21:49:49;0;I HAVE TO GO SEE THIS!!!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17988727531013960
111;;mcphersonsix;06.10.18 22:17:01;3;Adam McKay is punk rock!!!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17980515706071627
112;;denzukomusic;06.10.18 22:30:43;0;@socalfreedomfighters maybe shaming the uneducated isn't the best way to get people on your side, just saying ??;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17968936654124814
113;;joshuacasmith;06.10.18 22:56:49;1;The Musical.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17964737854093721
114;;jasonakinaka;06.10.18 22:57:51;0;@justinjtaylor_ he’s so good. Shoulda got Oscar for Big Short. I stand by that.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17960061157186230
115;;socalfreedomfighters;06.10.18 23:22:53;2;@brendancarroll or maybe in a world of growng shamlessness, its exactly what is necessary.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986077985037235
116;;daily.nose.and.post;06.10.18 23:26:01;3;There should be a movie about Obama and Larry Sinclair in the back seat of a limo.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17958540085130652
117;;livingbiochemicalman;06.10.18 23:31:09;1;Sounds lame;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17957406235180499
118;;james_duncan_murray;06.10.18 23:55:25;1;I can’t imagine how this movie will play out.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17960071219131587
119;;colonbackslash;07.10.18 00:14:10;0;@socalfreedomfighters just sit down and watch the movie;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17879253133273279
120;;macguire.c;07.10.18 00:29:25;2;bush did 9/11;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17913574630238423
121;;beyond2.8;07.10.18 00:43:15;0;Gonna be a good one.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17944072570198050
122;;shea.el.11;07.10.18 00:50:40;2;Would like to see how he’d shoot Harry Whittington on the face;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17879909038279738
123;;rojo_grande81;07.10.18 00:51:11;4;I’ve seen this movie already. It’s called W. So unoriginal;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17922956623219983
124;;papalarge73;07.10.18 00:57:19;0;@right.wing.meme.king why u mad tho all u those guys from republicans to the dems are all puppets for the zionists aholes who run this country gtfoh;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17985062338047702
125;;farshadabidian;07.10.18 00:58:30;0;????Phscyed to see this movie;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17981968795065987
126;;cknowles05091972;07.10.18 01:05:13;7;Wow, a Hollywood movie that makes Bush and the “right” look inept. Original concept that I am “SURE” is “factual”.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17988974728045901
127;;chadkintz;07.10.18 01:31:15;0;@ambrynkintz;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17957535274146185
128;;socalfreedomfighters;07.10.18 01:31:53;2;@colonbackslash no thanks i have a distaste for bs propaganda;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17944882321198192
129;;daily.nose.and.post;07.10.18 01:35:54;0;@papalarge73 what about Obama and Larry Sinclair?????;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17956461949152485
130;;akinahel;07.10.18 01:49:02;0;I watched the doc last night;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17985775519034553
131;;hoggc98;07.10.18 01:52:31;1;@pigsoup8;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17958682321131603
132;;iamanofsteel;07.10.18 01:56:14;0;@tennyson_harris  i think we can reopen that debate we once had.... u might have a point here;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17868904453280952
133;;spenserviolet;07.10.18 01:56:33;2;Omg Rockwell as bush;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855810110292831
134;;roadwarriors360;07.10.18 02:05:58;0;Is this about lying and cheating politicians and how they get rich robbing America? JR;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17908975735243830
135;;jt_sand;07.10.18 02:07:06;8;Christian Bale as Jason Alexander as Dick Cheney;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17897265874247328
136;;dirtmetrious__bird;07.10.18 02:36:06;2;@papalarge73 that’s why the deep state hates Donald Trump. He is finishing JFKs job and draining the swamp. Donald J Trump will go down as the best president of our generation.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17877009409300285
137;;shawnpaulvaldez;07.10.18 02:37:14;0;Haha! I kinda wanna see this.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986928119016111
138;;papalarge73;07.10.18 02:38:48;0;@dirtmetrious_bird Wow u comparing Don the con with the only powerful president that ever lived who wasn't a puppet gtfoh with that bull ur boy is a puppet for the zionists ,like all president after  JFK were.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855851555292049
139;;r6_mack;07.10.18 02:42:45;3;Bale is an incredible actor;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17989026280021606
140;;crawfus;07.10.18 02:48:51;1;@iamanofsteel whoever of you said dick is a war criminal is correct.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17953505035163805
141;;mr.westerfer__;07.10.18 03:00:16;0;@ccryderbaby;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17896440115252212
142;;miikey.v;07.10.18 03:17:08;7;Hell yeah, but you have to make a sequel to show Hillary and Obama's evil acts. Dont be bias. Both sides are evil. That's why we elected an independent populist President Trump to buck/break the system.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17956850038156979
143;;madovey;07.10.18 03:32:47;0;@chadages yess!!!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17983013185071995
144;;lastfrontiernana;07.10.18 03:50:42;8;Oh for Pete sake. This looks like an SNL skit. Hollyweird are you serious?;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855709400292556
145;;the_tiedye_guy;07.10.18 04:00:09;0;This is amazing;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17971806124116735
146;;jdanielcore;07.10.18 04:16:25;3;So it's a 9/11 documentary;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17879730916279057
147;;dirtmetrious__bird;07.10.18 04:47:35;2;@papalarge73 look man we don’t need to be separated as Americans. Just do a little research on what is really going on here. Why do u think there is sooo much negative news around Donald trump from the MSM?? Why wasn’t there any of this negative news about Obama? Trump doesn’t fit the agenda....they want him gone, and will do, say lie or murder whoever they have to.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986409965035743
148;;citrine422018;07.10.18 05:33:42;3;Anything about Cheney shooting a guy in the face and working for Enron? No?;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17912571295232512
149;;chefcovfefe;07.10.18 06:08:06;0;@citrine422018 ??;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855950048292477
150;;whiplash2456;07.10.18 06:11:55;2;Obviously going to make Cheyney look good, he’s a bad guy and so are the Bushes;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17987877742056309
151;;chefcovfefe;07.10.18 06:14:32;5;I’ll pass. Giving Hollywood $ for crap is donating to the destruction;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17913599884226466
152;;kvndry;07.10.18 06:37:47;3;I can’t imagine sitting through this without screaming.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986356610022797
153;;kvndry;07.10.18 06:38:19;4;@mikeyv_ovo STFU;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17978314513074774
154;;tricherson98;07.10.18 06:39:37;0;@brendancarroll maybe people should try not being a troglodyte in the information age and stop giving money to these bootlickers;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17964842590092921
155;;javihalfdead;07.10.18 07:51:38;1;@citrine422018 u got an advanced copy?;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17922862045218966
156;;robeyandbrandye;07.10.18 09:47:14;2;He literally shot a man and got away with it.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17908748686243660
157;;keepitexclusive;07.10.18 11:17:31;0;@vicemovie when does the movie come out?;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855806429291041
158;;zacboiii1;07.10.18 11:36:31;5;They better have the part where he contemplated 9/11;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17913584734229981
159;;ivanjaco;07.10.18 11:40:11;5;Do they show the part where they schemed 911?;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17964901828084458
160;;saywordblow;07.10.18 11:46:09;1;whoa . amazing casting;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986723870025745
161;;thejaay;07.10.18 11:54:27;0;@kevin_f_91;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17896332277248488
162;;willianap;07.10.18 12:12:22;0;Can’t wait for this!!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17959882846185052
163;;ginnybond007;07.10.18 12:22:32;0;Unbelievable stories always make the best movies! Award winning cast.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17956873951155136
164;;sabia___;07.10.18 12:33:46;5;How tf is that Christian bale;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17897033917254628
165;;zgoes2nyc;07.10.18 12:48:11;6;Looks like batman ate the penguin;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17971216048108055
166;;stevewalsh7;07.10.18 12:52:03;1;@donald.be;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17887430698262952
167;;ayymeemo;07.10.18 13:07:11;0;@r0bst0rey;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855917105292028
