Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
72;;dr.joker.7;03.10.19 21:34:31;0;Because Iran is an Islamic country. Films outside the country are not broadcast in Iranian cinema @eduardo____dm;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18032159536217591
73;;rixky05_;03.10.19 21:34:53;0;@mani_the_comic_collector critic;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17859399664531809
74;;dr.joker.7;03.10.19 21:35:01;1;@nesrine.bnf sorry??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18068446771149612
75;;dr.joker.7;03.10.19 21:35:38;0;@willieprv ??????? ?????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17893357783397503
76;;theliberalram;03.10.19 21:40:38;0;seeing it tonite??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18006112531253588
77;;mani_the_comic_collector;03.10.19 21:41:05;8;"@rixky05_ @rixky05_ don't worry about it brother?? critics??score means nothing now a days,what does matter is audience scores. Remember these ""critics"" gave Dave Chappell terrible reviews??";https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17852927014596066
78;;rixky05_;03.10.19 21:41:46;1;@mani_the_comic_collector oh shit you right bro. Yeah I won’t worry about good looking out man????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18194440717038937
79;;favefanmerch;03.10.19 21:42:49;0;code first15 for 15% off all licensed fandom merch!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17915046082353092
80;;mariestark17;03.10.19 21:45:43;0;I just got out of seeing it. And I have one word for it Amazing;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17875496761457414
81;;derseale;03.10.19 21:51:42;0;@philippe_beland tu dois avoir hate a ce soir pour aller le voir bro ????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18073944214085204
82;;philippe_beland;03.10.19 21:52:45;0;@derseale tg;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17868651952484048
83;;derseale;03.10.19 21:53:06;0;@philippe_beland ces hot en criss que tu vienne serieux bro ??????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17980073026304396
84;;sophia3amaya;03.10.19 21:53:40;0;Really we need notice  that  Jokers PLAY hard and are always Playing ????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18102587083025810
85;;bezee4u;03.10.19 21:55:25;0;Masterpiece! Just watched it;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18072374281188953
86;;mauroporras;03.10.19 21:55:36;1;@_valeriacoronel Cuenta regresiva ??????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18067880794148839
87;;raynilton;03.10.19 21:58:28;0;I saw the movie at the premiere of midnight and I was very surprised with the performance of Joaquin Phoenix ... He is amazing, after this movie he can play any role he wants, he's phenomenal... Thank U! It's a beauiful and classi movie <3;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18068534350180886
88;;ninjin_turdle;03.10.19 22:04:49;0;-newest trailer: https://www.instagram.com/p/B3IpkFKBaEg/?igshid=1j289bp9orhr0;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18079556305126296
89;;_empirezz_;03.10.19 22:05:57;1;@_k_f_r_ is there sex scenes;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17859484429530842
90;;ali_ebrahimyy;03.10.19 22:08:55;0;????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17855760883567964
91;;ann.11.6;03.10.19 22:09:58;0;Just amazing;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18068201278156006
92;;santiloppez_002;03.10.19 22:13:28;0;Creo que me está dando algo de la puta espera;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17866210564493985
93;;mkjr2004;03.10.19 22:18:52;0;I thought it was friday;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18074443780136432
94;;ouaniss_fantasma;03.10.19 22:21:23;0;The greatest movie i saw ever ??????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18078926491127386
95;;ouaniss_fantasma;03.10.19 22:22:37;0;@_empirezz_ there’s masturbation scene if u like to see that ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18103880203048130
96;;_valucoronel;03.10.19 22:25:53;1;@mauroporras tengo nervioansiedad ????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18006625135247393
